sample_index,publication_id,reference_id,reference_order,original_doi,fallback_status,fallback_doi,fallback_title,fallback_publisher,fallback_year,crossref_score,confidence,title_coverage,title_similarity,title_token_count,author_coverage,year_match,query,context
3805,1211651,18468123,85,10.1111/j.1467-,strong,10.1111/j.1467-6494.1997.tb00326.x,"On Energy, Personality, and Health: Subjective Vitality as a Dynamic Reflection of Well‐Being",Wiley,1997,112.877495,1.0,1.0,1.0,9,1.0,True,"Ryan, R. M., & Frederick, C. (1997). On Energy, Personality, and Health: Subjective Vitality as a Dynamic Reflection of Well-Being. Journal of Personality, 65(3). 6494.1997.tb00326.x","Ryan, R. M., & Frederick, C. (1997). On Energy, Personality, and Health: Subjective Vitality as a Dynamic Reflection of Well-Being. Journal of Personality, 65(3). https://doi.org/10.1111/j.1467- 6494.1997.tb00326.x"
3859,1260516,20534178,28,10.22034/ijab.v8i5.922,no_match,10.1134/s1995082922020092,"Vulnerability in the Feeding Ecology of Endemic Mahseer, Tor malabaricus (Jerdon, 1849) from Western Ghats Biodiversity Hotspot, India",Pleiades Publishing Ltd,2022,89.2,0.4344,0.5,0.0471,14,1.0,False,"Renjithkumar, C.R., Roshni, K., Ranjeet, K. (2020). Feeding ecology of the endemic freshwater puffer fish Carinotetradon travancoricus (Hora and Nair, 1941) in Western Ghats hotspot, India. International Journal of Aquatic Biology 8(5): 300-310. doi:","Renjithkumar, C.R., Roshni, K., Ranjeet, K. (2020). Feeding ecology of the endemic freshwater puffer fish Carinotetradon travancoricus (Hora and Nair, 1941) in Western Ghats hotspot, India. International Journal of Aquatic Biology 8(5): 300-310. doi:10.22034/ijab.v8i5.922."
3917,1196693,17709223,11,10.30855/gjes.2019.05.02.004,strong,10.31458/iejes.600483,Üniversite Öğrencilerinin Dijital Bağımlılık Düzeylerinin Çeşitli Değişkenler Açısından İncelenmesi,International e-Journal of Educational Studies,2019,93.68069,0.8526,0.8889,0.5687,9,1.0,True,"Arslan, A. (2019). Ortaöğretim öğrencilerinin dijital bağımlılık düzeylerinin çeşitli değişkenler açısından incelenmesi: Sivas ili örneği. Gazi Eğitim Bilimleri Dergisi, 5(2), 63-80","Arslan, A. (2019). Ortaöğretim öğrencilerinin dijital bağımlılık düzeylerinin çeşitli değişkenler açısından incelenmesi: Sivas ili örneği. Gazi Eğitim Bilimleri Dergisi, 5(2), 63-80. https://doi.org/10.30855/gjes.2019.05.02.004"
3980,1350666,24639721,18,10.22054/tms.2021.62555.2588,no_match,10.1016/j.tmp.2019.07.001,Scale development for tourist trust toward a tourism destination,Elsevier BV,2019,37.120792,0.3728,0.5714,0.2925,7,0.0,False,"(18) Esmaeilzadeh, S., Delafrooz, N., Soleimani, A. G. & Hashjin, N. M. (2022). Develop a scale to measure tourists' trust in a tourist. Tourism Management Studies, 17(57), 303-331. Doi:","(18) Esmaeilzadeh, S., Delafrooz, N., Soleimani, A. G. & Hashjin, N. M. (2022). Develop a scale to measure tourists' trust in a tourist. Tourism Management Studies, 17(57), 303-331. Doi: 10.22054/tms.2021.62555.2588"
4020,1330672,23838561,47,10.21031/epod.1029044öztürk,strong,10.21031/epod.1029044,Investigation of the Missing Data Imputation Methods on Characteristic Curve Transformation Methods Used in Test Equating,Egitimde ve Psikolojide Olcme ve Degerlendirme Dergisi,2022,149.23701,1.0,1.0,1.0,12,1.0,True,"Özdemir, G., & Atar, B. (2022). Investigation of the missing data imputation methods on characteristic curve transformation methods used in test equating. Journal of Measurement and Evaluation in Education and Psychology, 13(2), 105-116. Gübeş, N. &, Kelecioğlu, H. (2016). The impact of test dimensionality, common-item set format, and scale linking methods on mixed format test equating. Educational Sciences: Theory & Practice, 16(3), 715-734","Özdemir, G., & Atar, B. (2022). Investigation of the missing data imputation methods on characteristic curve transformation methods used in test equating. Journal of Measurement and Evaluation in Education and Psychology, 13(2), 105-116. https://doi.org/10.21031/epod.1029044Öztürk Gübeş, N. &, Kelecioğlu, H. (2016). The impact of test dimensionality, common-item set format, and scale linking methods on mixed format test equating. Educational Sciences: Theory & Practice, 16(3), 715-734. 10.12738/estp.2016.3.0218"
4154,1358398,24945682,13,10.55050/sarad.125777,strong,10.55050/sarad.1257771,YAŞLI TURİSTLERİN TURİZM ALGILARININ BELİRLENMESİ,Saglik ve Sosyal Refah Arastirmalari Dergisi,2023,134.53957,1.0,1.0,1.0,5,1.0,True,"Göroğlu, K., & Hastaoğlu, F. (2023). Yaşlı turistlerin turizm algılarının belirlenmesi. Sağlık ve Sosyal Refah Araştırmaları Dergisi, 5(2), 189-197","Göroğlu, K., & Hastaoğlu, F. (2023). Yaşlı turistlerin turizm algılarının belirlenmesi. Sağlık ve Sosyal Refah Araştırmaları Dergisi, 5(2), 189-197. https://doi.org/10.55050/sarad.125777"
4233,1296974,22222587,16,10.21162/pakjas/24.155,no_match,10.1016/j.heliyon.2024.e28209,Biological and molecular characterization of citrus bent leaf viroid,Elsevier BV,2024,51.841957,0.5308,0.4286,0.2254,7,1.0,True,"Iftikhar, Y., Mubeen, M., Shakeel, Q., Lalarukh, I., Ali, A., Aasim, M., & Al-Shuraym, L. A. (2024). Spatial distribution and molecular characterization of Huanglongbing and its vector in various citrus cultivars. Pakistan Journal of Agricultural Sciences, 61(2), 685-694","Iftikhar, Y., Mubeen, M., Shakeel, Q., Lalarukh, I., Ali, A., Aasim, M., & Al-Shuraym, L. A. (2024). Spatial distribution and molecular characterization of Huanglongbing and its vector in various citrus cultivars. Pakistan Journal of Agricultural Sciences, 61(2), 685-694. https://doi.org/10.21162/PAKJAS/24.155"
4236,1243064,20692639,15,10.1111/j.1572-0241,strong,10.1111/j.1572-0241.2005.40925.x,Efficacy and Safety of Traditional Medical Therapies for Chronic Constipation: Systematic Review,Ovid Technologies (Wolters Kluwer Health),2005,105.2398,1.0,1.0,1.0,8,1.0,True,"15.Ramkumar D, Rao SS. Efficacy and safety of traditional medical therapies for chronic constipation: systematic review. Am J Gastroenterol. 2005;100(4):936-971. doi: . 2005.40925.x","15.Ramkumar D, Rao SS. Efficacy and safety of traditional medical therapies for chronic constipation: systematic review. Am J Gastroenterol. 2005;100(4):936-971. doi:10.1111/j.1572-0241. 2005.40925.x"
4461,1349220,24580018,1,10.5281/zenodo.8209976,no_match,10.31566/arts.1972,Biyometrik teknolojilerin yarattığı etik tartışmalar bağlamında güncel sanat örnekleri,Holistence Publications,2023,37.927658,0.2861,0.3333,0.0137,9,0.0,True,"(1) Akalın, T. & Kurt, M. (2023). Algı fenomenolojisi bağlamında güncel sanat nesnesinin alımlaması. International Journal of Social And Humanities Sciences Research, 10(97), 1574-1585","(1) Akalın, T. & Kurt, M. (2023). Algı fenomenolojisi bağlamında güncel sanat nesnesinin alımlaması. International Journal of Social And Humanities Sciences Research, 10(97), 1574-1585. https://doi.org/10.5281/zenodo.8209976"
4561,1279210,21365363,34,10.1016/j,strong,10.1016/j.jcot.2024.102419,Outcomes following medial open reduction in infants aged ≤6 months with developmental dysplasia of the hip,Elsevier BV,2024,150.56963,1.0,1.0,1.0,11,1.0,True,"34. Yassin M, Daoub A, Carsi B. Outcomes following medial open reduction in infants aged ≤6 months with developmental dysplasia of the hip. Journal of Clinical Orthopaedics and Trauma 2024; 52: 1-6. . jcot.2024.102419","34. Yassin M, Daoub A, Carsi B. Outcomes following medial open reduction in infants aged ≤6 months with developmental dysplasia of the hip. Journal of Clinical Orthopaedics and Trauma 2024; 52: 1-6. https://doi.org/10.1016/j. jcot.2024.102419"
4606,1306248,23692825,19,10.5281/zenodo.13254214,no_match,10.29228/sobider.76342,ARTIFICIAL INTELLIGENCE &amp; CHATGPT FOR COMMUNICATION SCIENCE,ASOS Yayinevi,2024,41.56509,0.6529,1.0,0.0144,5,0.0,True,"Erdem, E. (2024). The applicability of artificial intelligence applications in social science studies: Chatgpt, Bing and Youchat examp. Journal of Communication Science Researches, 4(3), 218-234","Erdem, E. (2024). The applicability of artificial intelligence applications in social science studies: Chatgpt, Bing and Youchat examp. Journal of Communication Science Researches, 4(3), 218-234. https://doi.org/10.5281/zenodo.13254214."
4820,1375165,26092345,3,10.1097/xeb.000.000.0000000341,strong,10.1097/xeb.0000000000000341,Pressure injury prevention in the operating unit of a Swiss university hospital: a best practice implementation project,Ovid Technologies (Wolters Kluwer Health),2022,136.08679,0.9,1.0,1.0,12,1.0,False,"[3] Perrenoud B, Maravic P, Delpy P. Pressure injury prevention in the operating unit of a Swiss university hospital: A best practice implementation project. JBI Evid Implement. 2023;21(1):46- 57","[3] Perrenoud B, Maravic P, Delpy P. Pressure injury prevention in the operating unit of a Swiss university hospital: A best practice implementation project. JBI Evid Implement. 2023;21(1):46- 57. https://doi.org/10.1097/XEB.000.000.0000000341"
4987,1190225,17356887,40,10.1111/j1467-9442.2011.01650.x,strong,10.1111/j.1467-9442.2011.01650.x,"What Drives Corporate Tax Rates Down? A Reassessment of Globalization, Tax Competition, and Dynamic Adjustment to Shocks*",Wiley,2011,158.17596,1.0,1.0,1.0,13,1.0,True,"Overesch, M., & Rincke, J. (2011). What Drives Corporate Tax Rates Down? A Reassessment of Globalization, Tax Competition, and Dynamic Adjustment to Shocks. The Scandinavian Journal of Economics, 113(3), 579-602","Overesch, M., & Rincke, J. (2011). What Drives Corporate Tax Rates Down? A Reassessment of Globalization, Tax Competition, and Dynamic Adjustment to Shocks. The Scandinavian Journal of Economics, 113(3), 579-602. https://doi.10.1111/j1467-9442.2011.01650.x"
5482,1336017,24062410,4,10.2900/63495,no_match,10.2471/blt.22.289520,Lessons from a global antimicrobial resistance surveillance network,WHO Press,2023,46.828663,0.3793,0.5,0.0217,6,0.0,True,Antimicrobial resistance surveillance in Europe 2023 - 2021 data. Stockholm: European Centre for Disease Prevention and Control and World Health Organization; 2023. (Erişim Tarihi: Mart 2024),Antimicrobial resistance surveillance in Europe 2023 - 2021 data. Stockholm: European Centre for Disease Prevention and Control and World Health Organization; 2023. https://doi.org/10.2900/63495 (Erişim Tarihi: Mart 2024)
5505,1389539,26085441,11,10.7759/cureus.233993,strong,10.7759/cureus.60676,Unraveling the Layers: Dissociative Identity Disorder as a Response to Trauma,Springer Science and Business Media LLC,2024,100.31036,1.0,1.0,1.0,7,1.0,True,"Bistas, K., & Grewal, R. (2024). Unraveling the layers: Dissociative identity disorder as a response to trauma. Cureus, 16(6), e233993","Bistas, K., & Grewal, R. (2024). Unraveling the layers: Dissociative identity disorder as a response to trauma. Cureus, 16(6), e233993. https://doi.org/10.7759/cureus.233993"
5741,1368927,25391673,68,10.1007/s10551.015.2999-0,strong,10.1007/s10551-015-2999-0,Responsible Leadership: A Mapping of Extant Research and Future Directions,Springer Science and Business Media LLC,2015,103.75164,0.9,1.0,1.0,7,1.0,False,"Miska, C., & Mendenhall, M. E. (2018). Responsible leadership: A mapping of extant research and future directions. Journal of Business Ethics, 148 (1), 117-134","Miska, C., & Mendenhall, M. E. (2018). Responsible leadership: A mapping of extant research and future directions. Journal of Business Ethics, 148 (1), 117-134. https://doi.org/10.1007/s10551.015.2999-0."
5867,1303283,22506665,14,10.1016/b978-0-323-35401-1/00029-6,strong,10.1016/b978-0-323-35401-1.00029-6,"Characterization of Physical, Chemical, and Mechanical Properties of UHMWPE",Elsevier,2016,122.94605,1.0,1.0,1.0,6,1.0,True,"[14] Spiegelberg, S., Kozak, A., Braithwaite, G., ""Characterization of Physical , Chemical , and Mechanical Properties of UHMWPE"", in: UHMWPE Biomater Handbook, Third Edition, Elsevier Inc., 531–552, (2016). DOI:","[14] Spiegelberg, S., Kozak, A., Braithwaite, G., ""Characterization of Physical , Chemical , and Mechanical Properties of UHMWPE"", in: UHMWPE Biomater Handbook, Third Edition, Elsevier Inc., 531–552, (2016). DOI: https://doi.org/10.1016/B978-0-323-35401-1/00029-6"
5923,1251461,20698818,15,10.13140/rg.2.1.1107.2727,no_match,10.1109/ijcnn.2009.5178638,Cognitive simulation of academic science,IEEE,2009,42.85386,0.2775,0.5,0.0125,4,0.0,False,"Frosch C. & Simms V. 2015, Understanding the role of reasoning ability in mathematical achievement. In Euroasianpacific joint conference on cognitive science. In Proceedings of the EuroAsianPacific Joint Conference on Cognitive Science (pp. 633-638)","Frosch C. & Simms V. 2015, Understanding the role of reasoning ability in mathematical achievement. In Euroasianpacific joint conference on cognitive science. In Proceedings of the EuroAsianPacific Joint Conference on Cognitive Science (pp. 633-638). https://doi.org/10.13140/RG.2.1.1107.2727."
6261,1331145,23859335,10,10.48550/arxiv.2302.10521,strong,10.1016/j.intell.2023.101736,Cognitive characteristics of intellectually gifted children with a diagnosis of ADHD,Elsevier BV,2023,102.194565,1.0,1.0,1.0,7,1.0,True,"Cornoldi, C., Giofrè, D., Toffalini, E. (2023). Cognitive characteristics of intellectually gifted children with a diagnosis of ADHD","Cornoldi, C., Giofrè, D., Toffalini, E. (2023). Cognitive characteristics of intellectually gifted children with a diagnosis of ADHD. 10.48550/arXiv.2302.10521."
6332,1284796,21684514,13,10.3760/cma.j.issn.0253-3766.2019.08.008,no_match,10.1117/12.2547640,Attitude measurement method based on 2DPSD and monocular vision,SPIE,2019,32.198883,0.2523,0.0,0.2613,6,0.6667,True,"13. Liu Q, Peng J, Jiang HG, et al. [Title in Chinese]. Zhonghua Zhong Liu Za Zhi. 2019;41(8):599–603. DOI:","13. Liu Q, Peng J, Jiang HG, et al. [Title in Chinese]. Zhonghua Zhong Liu Za Zhi. 2019;41(8):599–603. DOI: 10.3760/cma.j.issn.0253-3766.2019.08.008."
6567,1250846,20117730,14,10.1007/s1119502009617-4,strong,10.1007/s11195-020-09617-4,The Effect of Counseling Based on EX-PLISSIT Model on Sexual Dysfunction and Quality of Sexual Life of Married Women with Multiple Sclerosis: A Randomized Controlled Clinical Trial,Springer Science and Business Media LLC,2020,185.18619,1.0,1.0,1.0,17,1.0,True,"Barzandig RA, Jahdi NS, Nourizadeh R, Malakouti J, Mousavi S, Dokhtvasi G. The effect of counseling based on Ex-PLISSIT model on sexual dysfunction and quality of sexual life of married women with Multiple Sclerosis: A randomized controlled clinical trial. Sex Disabil. 2020;38(11):271-284. DOI:","Barzandig RA, Jahdi NS, Nourizadeh R, Malakouti J, Mousavi S, Dokhtvasi G. The effect of counseling based on Ex-PLISSIT model on sexual dysfunction and quality of sexual life of married women with Multiple Sclerosis: A randomized controlled clinical trial. Sex Disabil. 2020;38(11):271-284. DOI:10.1007/s1119502009617-4."
6675,1340744,24223437,23,10.1016/j.ejop.2009.05.00,strong,10.1016/j.ejop.2009.05.002,Community structure and seasonal dynamics of planktonic ciliates along salinity gradients,Elsevier BV,2009,133.23212,1.0,1.0,1.0,9,1.0,True,"Lei, Y., Xu, K., Choi, J. K., Hong, H. P., & Wickham, S. A. (2009). Community structure and seasonal dynamics of planktonic ciliates along salinity gradients. European Journal of Protistology, 45(4), 305-319","Lei, Y., Xu, K., Choi, J. K., Hong, H. P., & Wickham, S. A. (2009). Community structure and seasonal dynamics of planktonic ciliates along salinity gradients. European Journal of Protistology, 45(4), 305-319. https://doi.org/10.1016/j.ejop.2009.05.00"
6745,1197533,17800378,40,10.1080/14678.802.2020.1833520,strong,10.1080/14678802.2020.1833520,Sectarianisation in Syria: the disintegration of a popular struggle,Informa UK Limited,2020,111.59784,1.0,1.0,1.0,5,1.0,True,"Hadaya, S. (2020). Sectarianisation in Syria: The Disintegration of a Popular Struggle. Conflict, Security ve Development, 20(5), 607-629. DOI:","Hadaya, S. (2020). Sectarianisation in Syria: The Disintegration of a Popular Struggle. Conflict, Security ve Development, 20(5), 607-629. DOI: 10.1080/14678.802.2020.1833520"
6894,1221124,18811639,20,10.1016/j,strong,10.1016/j.actatropica.2020.105434,"Molecular epidemiological survey of cutaneous leishmaniasis from Azad Jammu and Kashmir, Pakistan.",Elsevier BV,2020,177.56818,1.0,1.0,1.0,9,1.0,True,"20. Shaheen N, Qureshi NA, Qureshi MZ, Fatima H, Afzal M et al. Molecular epidemiological survey of cutaneous leishmaniasis from Azad Jammu and Kashmir, Pakistan. Acta Tropica 2020; 206: 105434. . actatropica.2020.105434","20. Shaheen N, Qureshi NA, Qureshi MZ, Fatima H, Afzal M et al. Molecular epidemiological survey of cutaneous leishmaniasis from Azad Jammu and Kashmir, Pakistan. Acta Tropica 2020; 206: 105434. https://doi.org/10.1016/j. actatropica.2020.105434"
7241,1163590,16599021,31,10.1371/journal,strong,10.1371/journal.pone.0121382,Estrogenicity of Glabridin in Ishikawa Cells,Public Library of Science (PLoS),2015,103.745766,1.0,1.0,1.0,4,1.0,True,"31. Poh MSW, Yong PVC, Viseswaran N, Chia YY. Estrogenicity of glabridin in Ishikawa cells. PLoS One 2015;10:1-12. . pone.0121382","31. Poh MSW, Yong PVC, Viseswaran N, Chia YY. Estrogenicity of glabridin in Ishikawa cells. PLoS One 2015;10:1-12. https://doi.org/10.1371/journal. pone.0121382"
7825,1359369,25009794,16,10.1007/s10194-009-0117-8,strong,10.1007/s10194-009-0107-5,Prevalence of hypertension in patients with trigeminal neuralgia,Springer Science and Business Media LLC,2009,107.60919,1.0,1.0,1.0,5,1.0,True,"(16) Teruel A, Ram S, Kumar SK, Hariri S, Clark GT. Prevalence of hypertension in patients with trigeminal neuralgia. J Headache Pain. 2009;10(3):199-201. doi:","(16) Teruel A, Ram S, Kumar SK, Hariri S, Clark GT. Prevalence of hypertension in patients with trigeminal neuralgia. J Headache Pain. 2009;10(3):199-201. doi:10.1007/s10194-009-0117-8"
7842,1227253,19415612,22,10.1016/j,strong,10.1016/j.arth.2008.04.031,Three-Dimensional Hip Anatomy in Osteoarthritis,Elsevier BV,2009,109.66,1.0,1.0,1.0,5,1.0,True,"22. Sariali E, Mouttet A, Pasquier G, Durante E. Three- dimensional hip anatomy in osteoarthritis. Analysis of the femoral offset. J Arthroplasty 2009;24:990-7. doi: . arth.2008.04.031","22. Sariali E, Mouttet A, Pasquier G, Durante E. Three- dimensional hip anatomy in osteoarthritis. Analysis of the femoral offset. J Arthroplasty 2009;24:990-7. doi: 10.1016/j. arth.2008.04.031."
7896,1265441,21244234,35,10.1111/j.1600-,strong,10.1111/j.1600-0587.1984.tb01108.x,"Areal distribution of a Neodiprion sertifer (Hym., Diprionidae) outbreak on Scots pine as related to stand condition",Wiley,1984,181.59543,1.0,1.0,1.0,12,1.0,True,"Larsson, S., Tenow, O., 1984. Areal distribution of a Neodiprion sertifer (Hym, Diprionidae) outbreak on Scots pine as related to stand condition. Ecography, 7 (2):81-90. 0587.1984.tb01108.x","Larsson, S., Tenow, O., 1984. Areal distribution of a Neodiprion sertifer (Hym, Diprionidae) outbreak on Scots pine as related to stand condition. Ecography, 7 (2):81-90. https://doi.org/10.1111/j.1600- 0587.1984.tb01108.x"
7907,1319329,23340082,46,10.5281/zenodo.7130538,no_match,10.38065/euroasiaorg.925,INVESTIGATION OF NIGDE OHU CENTRAL CAMPUS IN CONTEXT OF UNIVERSAL DESIGN PRINCIPLES,Iktisadi Kalkinma ve Sosyal Arastirmalar Dernegi,2022,44.328644,0.1935,0.1111,0.162,9,0.0,True,"Kızılelma, S. (2022). Investigation of periodic architectural changes in Mardin Ulu Mosque. Euroasia Journal of Mathematics, Engineering, Natural & Medical Sciences, 9(23), 1-18","Kızılelma, S. (2022). Investigation of periodic architectural changes in Mardin Ulu Mosque. Euroasia Journal of Mathematics, Engineering, Natural & Medical Sciences, 9(23), 1-18. https://doi.org/10.5281/zenodo.7130538"
7919,1330732,23841023,9,10.1016/j,strong,10.1016/j.ajem.2023.09.052,High risk and low prevalence diseases: Acute limb ischemia,Elsevier BV,2023,86.522865,1.0,1.0,1.0,8,1.0,True,"9. Arnold J, Koyfman A, Long B. High risk and low prevalence diseases: Acute limb ischemia. Am J Emerg Med 2023;74:152–8. doi: . ajem.2023.09.052","9. Arnold J, Koyfman A, Long B. High risk and low prevalence diseases: Acute limb ischemia. Am J Emerg Med 2023;74:152–8. doi: 10.1016/j. ajem.2023.09.052"
8005,1275143,21461824,8,10.4103/ajm.ajm,strong,10.4103/ajm.ajm_53_20,Pathophysiology of diabetes: An overview,Georg Thieme Verlag KG,2020,61.358204,0.9,1.0,1.0,3,1.0,False,"Banday, M. Z., Sameer, A. S., & Nissar, S. (2021). Pathophysiology of diabetes : An overview. https:// doi.org/","Banday, M. Z., Sameer, A. S., & Nissar, S. (2021). Pathophysiology of diabetes : An overview. https:// doi.org/10.4103/ajm.ajm"
8006,1275143,21461849,33,10.1016/j,strong,10.1016/j.bmcl.2015.02.004,Synthesis and biological evaluation of pyrazolylthiazole carboxylic acids as potent anti-inflammatory–antimicrobial agents,Elsevier BV,2015,180.02249,1.0,1.0,1.0,11,1.0,True,"Khloya, P., Kumar, S., Kaushik, P., Surain, P., Kaushik, D., & Sharma, P. K. (2015). Synthesis and biological evaluation of pyrazolylthiazole carboxylic acids as potent anti-inflammatory-antimicrobial agents. Bioorganic and Medicinal Chemistry Letters, 25(6), 1177–1181. . bmcl.2015.02.004","Khloya, P., Kumar, S., Kaushik, P., Surain, P., Kaushik, D., & Sharma, P. K. (2015). Synthesis and biological evaluation of pyrazolylthiazole carboxylic acids as potent anti-inflammatory-antimicrobial agents. Bioorganic and Medicinal Chemistry Letters, 25(6), 1177–1181. https://doi.org/10.1016/j. bmcl.2015.02.004"
8126,1294314,22105362,62,10.1177/07319487124385,strong,10.1177/0731948712438558,Examining How Students With Diverse Abilities Use Diagrams to Solve Mathematics Word Problems,SAGE Publications,2012,145.70584,0.9,1.0,1.0,11,1.0,False,"van Garderen, D., Scheuermann, A., & Jackson, C. (2013). Examining how students with diverse abilities use diagrams to solve mathematics word problems. Learning Disability Quarterly, 36(3), 145-160","van Garderen, D., Scheuermann, A., & Jackson, C. (2013). Examining how students with diverse abilities use diagrams to solve mathematics word problems. Learning Disability Quarterly, 36(3), 145-160. https://doi.org/10.1177/07319487124385"
8161,1265310,20719895,37,10.1007/s11207-021-01845-2,no_match,10.1038/s41550-021-01310-6,Reliability of AI-generated magnetograms from only EUV images,Springer Science and Business Media LLC,2021,37.649216,0.4017,0.3333,0.3419,6,0.3333,True,"Liu, J., Niu, M., & Xu, Z. (2021). AI-generated magnetograms of the Sun: Assessing the capabilities of AI in space research. Solar Physics, 296(6), 83","Liu, J., Niu, M., & Xu, Z. (2021). AI-generated magnetograms of the Sun: Assessing the capabilities of AI in space research. Solar Physics, 296(6), 83. https://doi.org/10.1007/s11207-021-01845-2"
8453,1231100,20252562,13,10.1016/j,strong,10.1016/j.idc.2013.09.003,Urinary Tract Infection Syndromes,Elsevier BV,2014,75.367035,1.0,1.0,1.0,4,1.0,True,"13. Foxman B. Urinary Tract Infection Syndromes: Occurrence, Recurrence, Bacteriology, Risk Factors, and Disease Burden. Infect Dis Clin North Am. 2014;28(1):1-13. DOI: . idc.2013.09.003","13. Foxman B. Urinary Tract Infection Syndromes: Occurrence, Recurrence, Bacteriology, Risk Factors, and Disease Burden. Infect Dis Clin North Am. 2014;28(1):1-13. DOI: 10.1016/j. idc.2013.09.003"
8469,1279433,21378906,29,10.1016/j,strong,10.1016/j.bbadis.2021.166229,Breast milk nutrients driving intestinal epithelial layer maturation via Wnt and Notch signaling: Implications for necrotizing enterocolitis,Elsevier BV,2021,211.06993,1.0,1.0,1.0,15,1.0,True,"30. de Jong JCW, Ijssennagger N, van Mil SWC. Breast milk nutrients driving intestinal epithelial layer maturation via Wnt and Notch signaling: implications for necrotizing enterocolitis. Biochimica et Biophysica Acta (BBA)-Molecular Basis of Disease 2021; 1867 (11): 166229. . bbadis.2021.166229","30. de Jong JCW, Ijssennagger N, van Mil SWC. Breast milk nutrients driving intestinal epithelial layer maturation via Wnt and Notch signaling: implications for necrotizing enterocolitis. Biochimica et Biophysica Acta (BBA)-Molecular Basis of Disease 2021; 1867 (11): 166229. https://doi.org/10.1016/j. bbadis.2021.166229"
8647,1364898,25230716,7,10.5555/944919.944937,strong,10.7551/mitpress/1120.003.0082,Latent Dirichlet Allocation,The MIT Press,2002,52.477905,0.9,1.0,1.0,3,1.0,False,"Blei, D.M., Ng, A.Y., & Jordan, M.I. (2003). Latent dirichlet allocation. Journal of Machine Learning Research, 3, 993–1022","Blei, D.M., Ng, A.Y., & Jordan, M.I. (2003). Latent dirichlet allocation. Journal of Machine Learning Research, 3, 993–1022. https://doi.org/10.5555/944919.944937"
8746,1351780,24677513,33,10.1016/j,strong,10.1016/j.pharmthera.2021.108004,Stem cell therapy in liver regeneration: Focus on mesenchymal stem cells and induced pluripotent stem cells,Elsevier BV,2022,136.3631,0.8246,0.9231,0.3343,13,1.0,True,"33. Zhang L, Ma XJ, Fei YY, Han HT, Xu J, Cheng L, Li X: Stem cell therapy in liver regeneration: Focus on mesenchy- mal stem cells and induced pluripotent stem cells. Phar - macol Ther 232:108004, 2022. . pharmthera.2021.108004","33. Zhang L, Ma XJ, Fei YY, Han HT, Xu J, Cheng L, Li X: Stem cell therapy in liver regeneration: Focus on mesenchy- mal stem cells and induced pluripotent stem cells. Phar - macol Ther 232:108004, 2022. https://doi.org/10.1016/j. pharmthera.2021.108004"
8914,1371509,25486429,7,10.18094/si.36513,no_match,10.1501/tarar_0000000472,Anadolu’da Bulunan Yeni Asurca Belgeler,Ankara Universitesi Dil ve Tarih Cografya Fakultesi Sihhiye,2010,30.177889,0.3771,0.4,0.2857,5,0.0,True,"Aydın, H. (2010). Sakarya Savaşı’nda Anadolu’da Yeni Gün. Selçuk İletişim, 6(2), 219-229. doi:","Aydın, H. (2010). Sakarya Savaşı’nda Anadolu’da Yeni Gün. Selçuk İletişim, 6(2), 219-229. doi:https://doi.org/10.18094/si.36513"
8931,1295949,22170962,39,10.1080/00472.778.2021.1938098,strong,10.1080/00472778.2021.1938098,Women entrepreneurship in developing economies: A gender-based growth model,Informa UK Limited,2021,108.378975,1.0,1.0,1.0,7,1.0,True,"Ogundana, O. M., Simba, A., Dana, L. P., & Liguori, E. (2021). Women Entrepreneurship in Developing Economies: A Gender-Based Growth Model. Journal of Small Business Management, Vol 59, No S1, 542-572","Ogundana, O. M., Simba, A., Dana, L. P., & Liguori, E. (2021). Women Entrepreneurship in Developing Economies: A Gender-Based Growth Model. Journal of Small Business Management, Vol 59, No S1, 542-572. https://doi.org/10.1080/00472.778.2021.1938098"
8951,1365461,25260295,36,10.2139/ssrn.14691,strong,10.2139/ssrn.1469137,The Weight of Economic and Commercial Diplomacy,Elsevier BV,2009,70.43129,1.0,1.0,1.0,4,1.0,True,"van Bergeijk, P. A. G. & Yakop, M. (2009). The weight of economic and commercial diplomacy. ISS Working Paper No. 478, 1–31","van Bergeijk, P. A. G. & Yakop, M. (2009). The weight of economic and commercial diplomacy. ISS Working Paper No. 478, 1–31. http://dx.doi.org/10.2139/ssrn.14691"
8979,1371644,25491592,33,10.1520/jfs2004065,strong,10.1520/jfs2004508,Some Thoughts on the Neurobiology of Stalking,ASTM International,2005,87.03434,1.0,1.0,1.0,4,1.0,True,"Meloy, J. R., & Fisher, H. (2005). Some thoughts on the neurobiology of stalking. Journal of Forensic Sciences, 50(6), 1–9","Meloy, J. R., & Fisher, H. (2005). Some thoughts on the neurobiology of stalking. Journal of Forensic Sciences, 50(6), 1–9. https://doi.org/10.1520/JFS2004065"
9303,1313865,22991084,31,10.5151/proceedingsecaadesigradi2019_353,strong,10.5151/proceedings-ecaadesigradi2019_353,A Computational Design Workshop Experience for 21st Century Architecture Education,Editora Blucher,2019,71.83876,0.95,1.0,1.0,8,0.6667,True,"Sorguc, A., Kruşa, M., ve Özgenel, Ç., (2019). A Computational Design Workshop Experience for 21st Century Architecture Education, Sigradi 2019","Sorguc, A., Kruşa, M., ve Özgenel, Ç., (2019). A Computational Design Workshop Experience for 21st Century Architecture Education, Sigradi 2019, 10.5151/proceedingsecaadesigradi2019_353."
